trial_id,scenario,method,blocked,block_reasons,remote_mutations,stale_mutation,duplicate_mutation,unsafe_mutation,correct_outcome
83,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
84,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
84,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
84,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
84,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
85,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
85,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
85,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
85,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
86,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
86,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
86,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
86,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
87,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
87,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
87,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
87,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
88,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
88,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
88,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
88,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
89,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
89,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
89,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
89,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
90,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
90,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
90,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
90,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
91,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
91,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
91,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
91,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
92,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
92,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
92,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
92,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
93,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
93,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
93,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
93,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
94,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
94,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
94,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
94,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
95,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
95,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
95,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
95,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
96,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
96,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
96,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
96,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
97,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
97,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
97,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
97,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
98,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
98,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
98,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
98,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
99,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
99,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
99,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
99,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
100,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
100,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
100,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
100,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
101,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
101,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
101,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
101,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
102,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
102,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
102,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
102,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
103,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
103,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
103,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
103,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
104,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
104,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
104,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
104,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
105,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
105,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
105,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
105,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
106,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
106,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
106,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
106,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
107,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
107,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
107,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
107,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
108,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
108,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
108,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
108,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
109,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
109,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
109,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
109,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
110,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
110,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
110,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
110,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
111,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
111,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
111,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
111,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
112,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
112,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
112,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
112,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
113,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
113,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
113,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
113,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
114,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
114,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
114,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
114,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
115,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
115,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
115,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
115,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
116,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
116,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
116,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
116,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
117,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
117,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
117,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
117,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
118,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
118,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
118,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
118,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
119,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
119,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
119,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
119,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
120,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
120,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
120,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
120,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
121,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
121,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
121,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
121,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
122,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
122,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
122,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
122,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
123,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
123,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
123,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
123,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
124,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
124,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
124,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
124,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
125,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
125,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
125,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
125,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
126,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
126,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
126,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
126,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
127,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
127,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
127,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
127,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
128,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
128,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
128,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
128,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
129,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
129,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
129,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
129,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
130,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
130,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
130,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
130,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
131,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
131,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
131,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
131,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
132,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
132,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
132,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
132,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
133,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
133,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
133,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
133,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
134,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
134,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
134,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
134,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
135,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
135,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
135,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
135,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
136,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
136,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
136,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
136,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
137,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
137,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
137,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
137,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
138,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
138,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
138,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
138,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
139,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
139,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
139,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
139,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
140,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
140,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
140,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
140,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
141,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
141,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
141,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
141,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
142,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
142,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
142,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
142,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
143,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
143,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
143,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
143,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
144,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
144,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
144,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
144,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
145,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
145,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
